validation_loss,epoch,step,loss,reconstruction_loss,kl_loss
1.4213058948516846,68,275,,,
,68,275,1.1840004920959473,0.5876045227050781,0.5963959693908691
1.1737358570098877,69,279,,,
,69,279,1.1494638919830322,0.5831878185272217,0.5662760734558105
1.2209529876708984,70,283,,,
,70,283,1.190560221672058,0.5785549283027649,0.612005352973938
1.326805830001831,71,287,,,
,71,287,1.120323896408081,0.5729514956474304,0.5473724603652954
1.1463083028793335,72,291,,,
,72,291,1.1427037715911865,0.567715585231781,0.5749881267547607
1.082162857055664,73,295,,,
,73,295,1.0249906778335571,0.5624517798423767,0.46253886818885803
1.1939555406570435,74,299,,,
,74,299,1.1184157133102417,0.55836021900177,0.5600554943084717
1.0992119312286377,75,303,,,
,75,303,1.0588151216506958,0.5521954298019409,0.5066197514533997
1.1499505043029785,76,307,,,
,76,307,1.0291283130645752,0.5475974082946777,0.48153093457221985
1.3045868873596191,77,311,,,
,77,311,1.0664316415786743,0.543498158454895,0.5229334831237793
1.109511137008667,78,315,,,
,78,315,0.9965828657150269,0.5374641418457031,0.4591187536716461
0.957964301109314,79,319,,,
,79,319,1.0129930973052979,0.5333993434906006,0.47959375381469727
1.1814308166503906,80,323,,,
,80,323,1.0118603706359863,0.5286176204681396,0.48324280977249146
1.1488806009292603,81,327,,,
,81,327,0.9843859076499939,0.5247405767440796,0.4596453309059143
1.2232288122177124,82,331,,,
,82,331,0.9413310289382935,0.5187303423881531,0.4226006865501404
1.044830322265625,83,335,,,
,83,335,1.039307713508606,0.513436496257782,0.5258712768554688
1.0968339443206787,84,339,,,
,84,339,0.9850404262542725,0.5107463598251343,0.474293977022171
0.9444372653961182,85,343,,,
,85,343,0.8956068754196167,0.5060039162635803,0.38960298895835876
0.8672094941139221,86,347,,,
,86,347,0.9888395667076111,0.49939340353012085,0.48944613337516785
1.0585561990737915,87,351,,,
,87,351,0.952988862991333,0.4949108064174652,0.458077996969223
0.8953274488449097,88,355,,,
,88,355,0.8805704116821289,0.4920760989189148,0.3884943127632141
0.9791538715362549,89,359,,,
,89,359,0.8322511315345764,0.4865840971469879,0.3456670641899109
0.9523279666900635,90,363,,,
,90,363,0.8839199542999268,0.4835374355316162,0.4003825783729553
1.0653308629989624,91,367,,,
,91,367,0.8361005187034607,0.478970468044281,0.3571300208568573
0.9876409769058228,92,371,,,
,92,371,0.7959020137786865,0.4739786684513092,0.32192331552505493
0.9261106252670288,93,375,,,
,93,375,0.9984346032142639,0.46957671642303467,0.5288578867912292
0.9874998331069946,94,379,,,
,94,379,0.9399800300598145,0.4663654565811157,0.47361457347869873
0.8965201377868652,95,383,,,
,95,383,1.3071866035461426,0.4614850580692291,0.8457016348838806
0.7981880903244019,96,387,,,
,96,387,0.9428143501281738,0.4573182165622711,0.4854961633682251
0.7967133522033691,97,391,,,
,97,391,0.8559487462043762,0.4522445797920227,0.4037041664123535
0.9372143745422363,98,395,,,
,98,395,0.7893681526184082,0.4492388367652893,0.3401293456554413
0.748106837272644,99,399,,,
,99,399,0.7468709945678711,0.4442501664161682,0.30262094736099243
0.8477919697761536,100,403,,,
,100,403,0.7135375738143921,0.44054940342903137,0.27298814058303833
0.7884070873260498,101,407,,,
,101,407,0.7245540618896484,0.4359883666038513,0.28856566548347473
0.8494943380355835,102,411,,,
,102,411,0.7294504642486572,0.4325577914714813,0.2968927025794983
0.9024805426597595,103,415,,,
,103,415,0.8143521547317505,0.42774003744125366,0.3866121470928192
0.8499411344528198,104,419,,,
,104,419,0.7553812861442566,0.4248051047325134,0.33057621121406555
0.7400009036064148,105,423,,,
,105,423,0.736606240272522,0.42098701000213623,0.3156192898750305
0.7667467594146729,106,427,,,
,106,427,0.7197604179382324,0.4169766902923584,0.30278363823890686
0.9241980314254761,107,431,,,
,107,431,0.6811997890472412,0.4129667282104492,0.268233060836792
0.7959669232368469,108,435,,,
,108,435,0.7630676627159119,0.40826094150543213,0.35480672121047974
0.8088258504867554,109,439,,,
,109,439,0.7540403604507446,0.4047413468360901,0.34929904341697693
0.7530242204666138,110,443,,,
,110,443,0.681720495223999,0.4004214406013489,0.2812991142272949
0.7104614973068237,111,447,,,
,111,447,0.6596225500106812,0.39645916223526,0.26316341757774353
0.7043846845626831,112,451,,,
,112,451,0.7584624290466309,0.3938066065311432,0.36465582251548767
0.7218824028968811,113,455,,,
,113,455,0.7054325342178345,0.3893340826034546,0.31609851121902466
0.7378866076469421,114,459,,,
,114,459,0.7537201642990112,0.3854982554912567,0.36822187900543213
0.7550143003463745,115,463,,,
,115,463,0.6842511892318726,0.3822529911994934,0.3019981384277344
0.8442902565002441,116,467,,,
,116,467,0.6926494836807251,0.37905269861221313,0.31359678506851196
0.7238523364067078,117,471,,,
,117,471,0.6071223020553589,0.3752491772174835,0.23187316954135895
0.6739619970321655,118,475,,,
,118,475,0.7367973327636719,0.369784951210022,0.3670123815536499
0.7378400564193726,119,479,,,
,119,479,0.6935321092605591,0.367818683385849,0.3257134258747101
0.6284816265106201,120,483,,,
,120,483,0.6106653213500977,0.36451584100723267,0.24614951014518738
0.6118466854095459,121,487,,,
,121,487,0.6553526520729065,0.36090049147605896,0.2944521903991699
0.5845035314559937,122,491,,,
,122,491,0.670311450958252,0.3590356111526489,0.31127578020095825
0.6167084574699402,123,495,,,
,123,495,0.6758228540420532,0.3543113172054291,0.32151147723197937
0.6806378960609436,124,499,,,
,124,499,0.5535638332366943,0.35095474123954773,0.2026091068983078
0.6321128606796265,125,503,,,
,125,503,0.5712153315544128,0.3471543788909912,0.22406095266342163
0.6322773694992065,126,507,,,
,126,507,0.5304877161979675,0.3429664373397827,0.187521293759346
0.5201946496963501,127,511,,,
,127,511,0.5314298868179321,0.34113171696662903,0.1902981698513031
0.6963168382644653,128,515,,,
,128,515,0.4845590591430664,0.3372665345668793,0.14729253947734833
0.47871890664100647,129,519,,,
,129,519,0.5402765274047852,0.33327311277389526,0.2070034146308899
0.6272993087768555,130,523,,,
,130,523,0.5346111059188843,0.3308529853820801,0.20375818014144897
0.5508902072906494,131,527,,,
,131,527,0.5621103048324585,0.3268190026283264,0.23529133200645447
0.5329246520996094,132,531,,,
,132,531,0.5300946235656738,0.32414281368255615,0.2059517651796341
0.5435670018196106,133,535,,,
,133,535,0.6372567415237427,0.3220231533050537,0.31523358821868896
0.5999420285224915,134,539,,,
,134,539,0.5334390997886658,0.31804710626602173,0.21539197862148285
0.6082146167755127,135,543,,,
,135,543,0.5198349356651306,0.3143223822116852,0.20551256835460663
0.6095369458198547,136,547,,,
,136,547,0.4788510203361511,0.312319278717041,0.1665317416191101
0.6150498390197754,137,551,,,
,137,551,0.4901368021965027,0.3093514144420624,0.1807853877544403
0.4701395630836487,138,555,,,
,138,555,0.5501706004142761,0.30582475662231445,0.24434585869312286
0.43791040778160095,139,559,,,
,139,559,0.4750317633152008,0.30287623405456543,0.17215555906295776
0.5523285269737244,140,563,,,
,140,563,0.4602506160736084,0.2997288703918457,0.1605217456817627
0.5157383680343628,141,567,,,
,141,567,0.4626309275627136,0.2971767783164978,0.1654541790485382
0.5570959448814392,142,571,,,
,142,571,0.6798728704452515,0.29468369483947754,0.3851891756057739
0.590640664100647,143,575,,,
,143,575,0.5755489468574524,0.29121336340904236,0.28433555364608765
0.5153396129608154,144,579,,,
,144,579,0.48175162076950073,0.2886492609977722,0.19310232996940613
0.44187307357788086,145,583,,,
,145,583,0.5196802616119385,0.2852593660354614,0.23442089557647705
0.46073126792907715,146,587,,,
,146,587,0.4608443081378937,0.28232473134994507,0.1785195767879486
0.4541831612586975,147,591,,,
,147,591,0.4671902358531952,0.27947890758514404,0.18771135807037354
0.5229568481445312,148,595,,,
,148,595,0.439978688955307,0.2764022648334503,0.16357643902301788
0.43791699409484863,149,599,,,
,149,599,0.4782900810241699,0.2737789750099182,0.2045111209154129
0.46224966645240784,150,603,,,
,150,603,0.43125802278518677,0.27220022678375244,0.15905776619911194
0.40854310989379883,151,607,,,
,151,607,0.41578757762908936,0.26866066455841064,0.1471269428730011
0.5466904640197754,152,611,,,
,152,611,0.5172910690307617,0.2654840648174286,0.25180700421333313
0.49734067916870117,153,615,,,
,153,615,0.4673739969730377,0.26405274868011475,0.20332124829292297
0.38290756940841675,154,619,,,
,154,619,0.3796080946922302,0.2608415484428406,0.11876656860113144
0.4507867395877838,155,623,,,
,155,623,0.40302351117134094,0.2593309283256531,0.14369255304336548
0.43108227849006653,156,627,,,
,156,627,0.36609765887260437,0.25519853830337524,0.11089914292097092
0.43728065490722656,157,631,,,
,157,631,0.41630321741104126,0.25258785486221313,0.16371536254882812
0.40000104904174805,158,635,,,
,158,635,0.4624904990196228,0.250518262386322,0.21197223663330078
0.4294936954975128,159,639,,,
,159,639,0.38520434498786926,0.24788638949394226,0.1373179405927658
0.3958888053894043,160,643,,,
,160,643,0.3859456777572632,0.24550694227218628,0.14043870568275452
0.38838648796081543,161,647,,,
,161,647,0.40741047263145447,0.24221518635749817,0.1651952862739563
0.41569167375564575,162,651,,,
,162,651,0.3859045207500458,0.24134202301502228,0.1445625126361847
0.4516233801841736,163,655,,,
,163,655,0.4052872955799103,0.23786570131778717,0.16742157936096191
0.42222291231155396,164,659,,,
,164,659,0.37094342708587646,0.23571033775806427,0.135233074426651
0.3482758402824402,165,663,,,
,165,663,0.3731865882873535,0.23378068208694458,0.13940590620040894
0.33317434787750244,166,667,,,
,166,667,0.38694849610328674,0.23109111189842224,0.1558573842048645
0.3449849486351013,167,671,,,
,167,671,0.385251522064209,0.22855710983276367,0.1566944122314453
0.3867904543876648,168,675,,,
,168,675,0.350862592458725,0.22606761753559113,0.12479498237371445
0.37139075994491577,169,679,,,
,169,679,0.3478555679321289,0.22395388782024384,0.12390171736478806
0.3369526267051697,170,683,,,
,170,683,0.34113413095474243,0.22231924533843994,0.1188148781657219
0.36327826976776123,171,687,,,
,171,687,0.34492382407188416,0.22004801034927368,0.12487581372261047
0.4121595025062561,172,691,,,
,172,691,0.3461959958076477,0.21714219450950623,0.12905380129814148
0.37705743312835693,173,695,,,
,173,695,0.3512634336948395,0.2158898562192917,0.1353735625743866
0.37055355310440063,174,699,,,
,174,699,0.31290367245674133,0.21359339356422424,0.09931027144193649
0.33977633714675903,175,703,,,
,175,703,0.30303335189819336,0.21084783971309662,0.09218549728393555
0.41420820355415344,176,707,,,
,176,707,0.33210867643356323,0.2086249142885208,0.12348373234272003
0.29885703325271606,177,711,,,
,177,711,0.33049413561820984,0.20666255056858063,0.1238315999507904
0.31857991218566895,178,715,,,
,178,715,0.33467990159988403,0.205391988158226,0.1292879283428192
0.3376159071922302,179,719,,,
,179,719,0.30393099784851074,0.2021564543247223,0.10177457332611084
0.3935363292694092,180,723,,,
,180,723,0.34240591526031494,0.19922515749931335,0.14318078756332397
0.3683616518974304,181,727,,,
,181,727,0.3260735273361206,0.198481947183609,0.1275915801525116
0.28297096490859985,182,731,,,
,182,731,0.3103786110877991,0.1959555298089981,0.11442309617996216
0.30771273374557495,183,735,,,
,183,735,0.30789005756378174,0.194519504904747,0.11337053030729294
0.3666371703147888,184,739,,,
,184,739,0.2887449562549591,0.19270852208137512,0.09603646397590637
0.28445297479629517,185,743,,,
,185,743,0.2914655804634094,0.18931138515472412,0.10215422511100769
0.30219024419784546,186,747,,,
,186,747,0.2780635952949524,0.18801799416542053,0.09004561603069305
0.3654688000679016,187,751,,,
,187,751,0.308003693819046,0.18615201115608215,0.12185167521238327
0.2917735278606415,188,755,,,
,188,755,0.29415205121040344,0.18471667170524597,0.10943537950515747
0.3429260849952698,189,759,,,
,189,759,0.27581465244293213,0.18208754062652588,0.09372708946466446
0.3070865273475647,190,763,,,
,190,763,0.29529938101768494,0.18014772236347198,0.11515165120363235
0.3582979440689087,191,767,,,
,191,767,0.2665635943412781,0.1789599061012268,0.08760368078947067
0.2812413275241852,192,771,,,
,192,771,0.2980222702026367,0.177153080701828,0.12086918205022812
0.30717360973358154,193,775,,,
,193,775,0.2674986720085144,0.17500916123390198,0.09248951077461243
0.3231721818447113,194,779,,,
,194,779,0.2630443274974823,0.1736450493335724,0.08939927816390991
0.35495197772979736,195,783,,,
,195,783,0.2610008120536804,0.17188802361488342,0.0891127735376358
0.33948829770088196,196,787,,,
,196,787,0.3376171588897705,0.1693876087665558,0.16822955012321472
0.25720351934432983,197,791,,,
,197,791,0.2715766131877899,0.1685287207365036,0.10304789245128632
0.2544636130332947,198,795,,,
,198,795,0.2866193652153015,0.16662292182445526,0.11999643594026566
0.27316033840179443,199,799,,,
,199,799,0.295692503452301,0.16482175886631012,0.1308707594871521
0.280213862657547,200,803,,,
,200,803,0.2857179641723633,0.16225551068782806,0.1234624832868576
0.29916512966156006,201,807,,,
,201,807,0.25470584630966187,0.16161251068115234,0.09309330582618713
0.276435911655426,202,811,,,
,202,811,0.25075677037239075,0.15989427268505096,0.09086252003908157
0.2826576232910156,203,815,,,
,203,815,0.2348555326461792,0.15799003839492798,0.07686550170183182
0.2546745538711548,204,819,,,
,204,819,0.23249681293964386,0.15618403255939484,0.07631277292966843
0.2590748071670532,205,823,,,
,205,823,0.258678138256073,0.1548767387866974,0.10380137711763382
0.24903126060962677,206,827,,,
,206,827,0.24319720268249512,0.15297231078147888,0.09022489935159683
0.25911104679107666,207,831,,,
,207,831,0.23735113441944122,0.15088246762752533,0.0864686593413353
0.2554571032524109,208,835,,,
,208,835,0.2809318006038666,0.15009766817092896,0.13083413243293762
0.22961431741714478,209,839,,,
,209,839,0.2357214391231537,0.14810781180858612,0.08761361986398697
0.26552051305770874,210,843,,,
,210,843,0.22441908717155457,0.1466374546289444,0.07778163254261017
0.25438934564590454,211,847,,,
,211,847,0.23257656395435333,0.14577126502990723,0.0868053138256073
0.24412715435028076,212,851,,,
,212,851,0.2258378267288208,0.14317363500595093,0.08266419917345047
0.24871009588241577,213,855,,,
,213,855,0.24893204867839813,0.1419411152601242,0.10699092596769333
0.2723047137260437,214,859,,,
,214,859,0.23696085810661316,0.14104004204273224,0.09592082351446152
0.21804356575012207,215,863,,,
,215,863,0.21064811944961548,0.13922637701034546,0.07142173498868942
0.25648653507232666,216,867,,,
,216,867,0.23803342878818512,0.137518048286438,0.10051537305116653
0.23435425758361816,217,871,,,
,217,871,0.208440899848938,0.13637645542621613,0.07206445932388306
0.25717222690582275,218,875,,,
,218,875,0.20594088733196259,0.13442100584506989,0.0715198740363121
0.20889593660831451,219,879,,,
,219,879,0.21582560241222382,0.13400274515151978,0.08182285726070404
0.23794123530387878,220,883,,,
,220,883,0.21317577362060547,0.13267669081687927,0.080499067902565
0.27974367141723633,221,887,,,
,221,887,0.20459619164466858,0.13044634461402893,0.07414983958005905
0.22274011373519897,222,891,,,
,222,891,0.29929742217063904,0.129481241106987,0.16981618106365204
0.24768635630607605,223,895,,,
,223,895,0.20895473659038544,0.12838119268417358,0.08057353645563126
0.20839199423789978,224,899,,,
,224,899,0.1984623372554779,0.12665407359600067,0.07180827856063843
0.21362191438674927,225,903,,,
,225,903,0.23161564767360687,0.1258675754070282,0.10574804991483688
0.22696685791015625,226,907,,,
,226,907,0.21888218820095062,0.124166339635849,0.09471584111452103
0.18679752945899963,227,911,,,
,227,911,0.18662109971046448,0.12281202524900436,0.06380907446146011
0.23165421187877655,228,915,,,
,228,915,0.22764283418655396,0.12201212346553802,0.10563071072101593
0.22079116106033325,229,919,,,
,229,919,0.20523196458816528,0.12049449980258942,0.08473745733499527
0.2154000997543335,230,923,,,
,230,923,0.254122793674469,0.11909257620573044,0.13503021001815796
0.2050769329071045,231,927,,,
,231,927,0.22792908549308777,0.11792894452810287,0.1100001335144043
0.2365245223045349,232,931,,,
,232,931,0.18618249893188477,0.11673089116811752,0.06945160776376724
0.21641388535499573,233,935,,,
,233,935,0.2068924754858017,0.11601211130619049,0.0908803641796112
0.22552381455898285,234,939,,,
,234,939,0.20957596600055695,0.11472450941801071,0.09485145658254623
0.21401461958885193,235,943,,,
,235,943,0.19552573561668396,0.11315866559743881,0.08236707001924515
0.21641695499420166,236,947,,,
,236,947,0.17078523337841034,0.1116466298699379,0.05913860350847244
0.22111740708351135,237,951,,,
,237,951,0.17780901491641998,0.11042258143424988,0.06738642603158951
0.21909141540527344,238,955,,,
,238,955,0.20694378018379211,0.10973504930734634,0.09720873087644577
0.23890294134616852,239,959,,,
,239,959,0.18317829072475433,0.108184814453125,0.07499346882104874
0.24134638905525208,240,963,,,
,240,963,0.20941820740699768,0.10745875537395477,0.10195945203304291
0.20461735129356384,241,967,,,
,241,967,0.21828019618988037,0.10665746033191681,0.11162272095680237
0.22736328840255737,242,971,,,
,242,971,0.18960532546043396,0.10555233806371689,0.08405298739671707
0.2356247752904892,243,975,,,
,243,975,0.16634579002857208,0.10455160588026047,0.06179419159889221
0.1891874074935913,244,979,,,
,244,979,0.20414672791957855,0.10334255546331406,0.1008041650056839
0.20475229620933533,245,983,,,
,245,983,0.19153499603271484,0.10190688818693161,0.08962811529636383
0.22441092133522034,246,987,,,
,246,987,0.181069016456604,0.10136334598064423,0.07970567792654037
0.19901956617832184,247,991,,,
,247,991,0.19728441536426544,0.09996956586837769,0.09731484204530716
0.19739995896816254,248,995,,,
,248,995,0.18009242415428162,0.09873874485492706,0.08135367184877396
0.20411163568496704,249,999,,,
,249,999,0.14939603209495544,0.0979684516787529,0.051427580416202545
0.18697769939899445,250,1003,,,
,250,1003,0.17578113079071045,0.09743056446313858,0.07835056632757187
0.1960548609495163,251,1007,,,
,251,1007,0.14822572469711304,0.09604839980602264,0.05217732489109039
0.19243478775024414,252,1011,,,
,252,1011,0.158721923828125,0.09482772648334503,0.06389418989419937
0.16573898494243622,253,1015,,,
,253,1015,0.1959771364927292,0.09449653327465057,0.10148060321807861
0.1769537627696991,254,1019,,,
,254,1019,0.16884452104568481,0.09307455271482468,0.07576996088027954
0.20957908034324646,255,1023,,,
,255,1023,0.1723875105381012,0.0924953892827034,0.079892098903656
0.18148449063301086,256,1027,,,
,256,1027,0.14841026067733765,0.09101830422878265,0.05739195644855499
0.1900789737701416,257,1031,,,
,257,1031,0.17587223649024963,0.09068148583173752,0.08519075065851212
0.17074865102767944,258,1035,,,
,258,1035,0.15840084850788116,0.08930329978466034,0.06909754872322083
0.18627481162548065,259,1039,,,
,259,1039,0.16085344552993774,0.08893518894910812,0.07191825658082962
0.17653048038482666,260,1043,,,
,260,1043,0.16143304109573364,0.0876711755990982,0.07376185804605484
0.16956651210784912,261,1047,,,
,261,1047,0.16707241535186768,0.08697044104337692,0.08010197430849075
0.1721554398536682,262,1051,,,
,262,1051,0.14543668925762177,0.08616113662719727,0.059275560081005096
0.17057424783706665,263,1055,,,
,263,1055,0.14935685694217682,0.08566158264875412,0.0636952668428421
0.1667812466621399,264,1059,,,
,264,1059,0.1602163016796112,0.08423755317926407,0.07597874104976654
0.16245277225971222,265,1063,,,
,265,1063,0.15402387082576752,0.08392289280891418,0.07010097801685333
0.1815793812274933,266,1067,,,
,266,1067,0.17234459519386292,0.0823574960231781,0.08998709917068481
0.16279864311218262,267,1071,,,
,267,1071,0.14361992478370667,0.08199116587638855,0.06162877380847931
0.15799561142921448,268,1075,,,
,268,1075,0.15066289901733398,0.08139003068208694,0.06927287578582764
0.14781872928142548,269,1079,,,
,269,1079,0.1604953557252884,0.08068257570266724,0.07981278747320175
0.1623261272907257,270,1083,,,
,270,1083,0.16291935741901398,0.07975971698760986,0.08315962553024292
0.16444292664527893,271,1087,,,
,271,1087,0.13571196794509888,0.07929464429616928,0.056417323648929596
0.1674940288066864,272,1091,,,
,272,1091,0.13799744844436646,0.07809051126241684,0.05990694463253021
0.1585770547389984,273,1095,,,
,273,1095,0.13883231580257416,0.07703971117734909,0.06179259717464447
0.1642870157957077,274,1099,,,
,274,1099,0.14397527277469635,0.0764140784740448,0.06756119430065155
0.15101389586925507,275,1103,,,
,275,1103,0.13786521553993225,0.07577970623970032,0.06208550184965134
0.15401993691921234,276,1107,,,
,276,1107,0.14916403591632843,0.07558128982782364,0.0735827386379242
0.1629091203212738,277,1111,,,
,277,1111,0.16302591562271118,0.07439479231834412,0.08863111585378647
0.15085799992084503,278,1115,,,
,278,1115,0.13890306651592255,0.07402796298265457,0.06487510353326797
0.16195213794708252,279,1119,,,
,279,1119,0.12967757880687714,0.07285239547491074,0.0568251758813858
0.15469834208488464,280,1123,,,
,280,1123,0.14652207493782043,0.07240524888038635,0.07411681860685349
0.14083653688430786,281,1127,,,
,281,1127,0.11438598483800888,0.07129662483930588,0.043089359998703
0.13832135498523712,282,1131,,,
,282,1131,0.11226924508810043,0.07097277045249939,0.041296474635601044
0.14032867550849915,283,1135,,,
,283,1135,0.11003673076629639,0.07018151134252548,0.039855219423770905
0.14853480458259583,284,1139,,,
,284,1139,0.1166066825389862,0.06914395093917847,0.047462739050388336
0.1529799997806549,285,1143,,,
,285,1143,0.1328403651714325,0.06872889399528503,0.06411147117614746
0.12717971205711365,286,1147,,,
,286,1147,0.10976051539182663,0.06828128546476364,0.04147922992706299
0.14646539092063904,287,1151,,,
,287,1151,0.12167565524578094,0.06762662529945374,0.05404902249574661
0.14971333742141724,288,1155,,,
,288,1155,0.10751709342002869,0.06715228408575058,0.04036480933427811
0.13926228880882263,289,1159,,,
,289,1159,0.11816924810409546,0.0659928023815155,0.052176445722579956
0.13432782888412476,290,1163,,,
,290,1163,0.11492746323347092,0.0656767338514328,0.049250729382038116
0.14048627018928528,291,1167,,,
